pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,0,0,0,0,43,1,173,1,,,,,442.0453788000159,443.04278699995484,443.04278699995484,443.04278699995484,443.04278699995484,443.0616032000398,444.05933119996917,444.05933119996917,v,1,0.4623336000367999,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,43,2,174,2,,,,,444.5457370999502,445.55904019996524,445.55904019996524,445.55904019996524,445.55904019996524,445.55904019996524,446.5756729999557,446.5756729999557,c,1,0.2980179999722168,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,43,3,175,3,,,,,446.9117542000022,447.9090548999375,447.9090548999375,447.9090548999375,447.9090548999375,447.9422585000284,448.9091163999401,448.9091163999401,z,1,0.462995299953036,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,44,0,176,0,,,,,449.4116862999508,450.40912720002234,450.40912720002234,450.40912720002234,450.40912720002234,450.42855650000274,451.4261988999788,451.4261988999788,x,1,0.36170520004816353,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,44,1,177,1,,,,,451.8283884000266,452.82579969998915,452.82579969998915,452.82579969998915,452.82579969998915,452.84521920001134,453.85936869995203,453.85936869995203,v,1,0.569031500024721,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,44,2,178,2,,,,,454.4591098999372,455.45895290002227,455.45895290002227,455.45895290002227,455.45895290002227,455.4780326000182,456.4591802000068,456.4591802000068,c,1,0.32439500000327826,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,44,3,179,3,,,,,456.82820400001947,457.8258167000022,457.8258167000022,457.8258167000022,457.8258167000022,457.84498269995674,458.8426891999552,458.8426891999552,x,0,0.34475709998514503,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,45,0,180,0,,,,,459.22565939999186,460.22912819997873,460.22912819997873,460.22912819997873,460.22912819997873,460.262536299997,461.2428335000295,461.2428335000295,x,1,0.5279627999989316,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,45,1,181,1,,,,,461.7952152999351,462.8103476000251,462.8103476000251,462.8103476000251,462.8103476000251,462.8103476000251,463.80903450003825,463.80903450003825,v,1,0.34216799994464964,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,45,2,182,2,,,,,464.1952406000346,465.19235619995743,465.19235619995743,465.19235619995743,465.19235619995743,465.21161270001903,466.2113968000049,466.2113968000049,c,1,0.327076300047338,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,45,3,183,3,,,,,466.5782390999375,467.57628839998506,467.57628839998506,467.57628839998506,467.57628839998506,467.59478289994877,468.58092380000744,468.58092380000744,z,1,0.3724539999384433,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,46,0,184,0,,,,,468.994563599932,470.0089557999745,470.0089557999745,470.0089557999745,470.0089557999745,470.0089557999745,471.02563970000483,471.02563970000483,x,1,0.29040669999085367,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,46,1,185,1,,,,,471.3449253999861,472.3421627000207,472.3421627000207,472.3421627000207,472.3421627000207,472.3620302999625,473.35892539995257,473.35892539995257,v,1,0.5273464999627322,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,46,2,186,2,,,,,473.94208920001984,474.9426592999371,474.9426592999371,474.9426592999371,474.9426592999371,474.96137070003897,475.9420175999403,475.9420175999403,c,1,0.37823949998710304,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,46,3,187,3,,,,,476.35883099993225,477.34232709999196,477.34232709999196,477.34232709999196,477.34232709999196,477.3612550999969,478.3597211999586,478.3597211999586,z,1,0.46582050004508346,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,47,0,188,0,,,,,478.8612128000241,479.8588725000154,479.8588725000154,479.8588725000154,479.8588725000154,479.8779471999733,480.8591512000421,480.8591512000421,x,1,0.3152752999449149,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,47,1,189,1,,,,,481.2087494999869,482.2088187999325,482.2088187999325,482.2088187999325,482.2088187999325,482.22775870002806,483.2089195000008,483.2089195000008,v,1,0.40499569999519736,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,47,2,190,2,,,,,483.64438049995806,484.642424199963,484.642424199963,484.642424199963,484.642424199963,484.66105240001343,485.6447853000136,485.6447853000136,c,1,0.5452617999399081,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,47,3,191,3,,,,,486.21114949998446,487.2091723999474,487.2091723999474,487.2091723999474,487.2091723999474,487.22834829997737,488.22530649998225,488.22530649998225,z,1,0.6404772999230772,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,48,0,192,0,,,,,488.9124665999552,489.9263376999879,489.9263376999879,489.9263376999879,489.9263376999879,489.9263376999879,490.925195000018,490.925195000018,x,1,0.4057200000388548,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,48,1,193,1,,,,,491.37779850000516,492.3752637000289,492.3752637000289,492.3752637000289,492.3752637000289,492.3944409999531,493.4088102999376,493.4088102999376,v,1,0.4983115999493748,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,48,2,194,2,,,,,493.941990399966,494.9422562000109,494.9422562000109,494.9422562000109,494.9422562000109,494.96108299994376,495.9588428999996,495.9588428999996,c,1,0.43713139998726547,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,48,3,195,3,,,,,496.4278405000223,497.4253711999627,497.4253711999627,497.4253711999627,497.4253711999627,497.4443061000202,498.427910599974,498.427910599974,z,1,0.6352196000516415,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,49,0,196,0,,,,,499.10869599995203,500.11461719998624,500.11461719998624,500.11461719998624,500.11461719998624,500.1418412999483,501.1307394999312,501.1307394999312,x,1,0.6417475999332964,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,49,1,197,1,,,,,501.8109168999363,502.8085259000072,502.8085259000072,502.8085259000072,502.8085259000072,502.8275673999451,503.82517950003967,503.82517950003967,v,1,0.3980398999992758,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,49,2,198,2,,,,,504.24461469997186,505.2585344000254,505.2585344000254,505.2585344000254,505.2585344000254,505.2585344000254,506.24584650003817,506.24584650003817,c,1,0.4074568999931216,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,49,3,199,3,,,,,506.67780309997033,507.6920000000391,507.6920000000391,507.6920000000391,507.6920000000391,507.6920000000391,508.6776542000007,508.6776542000007,z,1,0.518306199926883,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,0,0,0,2,509.2416845000116,510.2421652999474,510.2421652999474,510.2421652999474,510.2421652999474,510.260978300008,511.24443990003783,511.24443990003783,c,1,0.44158370001241565,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,0,1,1,1,511.74185410002246,512.741697999998,512.741697999998,512.741697999998,512.741697999998,512.7609535999363,513.741872799932,513.741872799932,v,1,0.3562921999255195,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,0,2,2,0,514.1445074999938,515.1423684000038,515.1423684000038,515.1423684000038,515.1423684000038,515.1615090999985,516.1418393999338,516.1418393999338,x,1,0.38263419992290437,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,0,3,3,0,516.5449225000339,517.5589070999995,517.5589070999995,517.5589070999995,517.5589070999995,517.5589070999995,518.5443128999323,518.5443128999323,x,1,0.7795748999342322,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,1,0,4,3,519.3612529999809,520.3592196999816,520.3592196999816,520.3592196999816,520.3592196999816,520.3777377000079,521.3587402999401,521.3587402999401,z,1,0.5361649999395013,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,1,1,5,2,521.9276152999373,522.9416288000066,522.9416288000066,522.9416288000066,522.9416288000066,522.9416288000066,523.9416642000433,523.9416642000433,c,1,0.39081539993640035,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,1,2,6,1,524.3776499000378,525.3755498999963,525.3755498999963,525.3755498999963,525.3755498999963,525.3942577999551,526.391705899965,526.391705899965,v,1,0.4541757999686524,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,1,3,7,1,526.8941272000084,527.8918174999999,527.8918174999999,527.8918174999999,527.8918174999999,527.9111215999583,528.8940883999458,528.8940883999458,v,1,0.65211659995839,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,2,0,8,1,529.608714299975,530.6082812999375,530.6082812999375,530.6082812999375,530.6082812999375,530.6341190999374,531.6084023999283,531.6084023999283,v,1,0.5132451999234036,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,2,1,9,3,532.1439329000423,533.14159559994,533.14159559994,533.14159559994,533.14159559994,533.1607691999525,534.1583810999291,534.1583810999291,z,1,0.4928467000136152,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,2,2,10,3,534.677429900039,535.6921487000072,535.6921487000072,535.6921487000072,535.6921487000072,535.6921487000072,536.6919715999393,536.6919715999393,z,1,0.4908312999177724,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,2,3,11,3,537.2275571000064,538.2106616999954,538.2106616999954,538.2106616999954,538.2106616999954,538.227271999931,539.2274463999784,539.2274463999784,z,1,0.3667439999990165,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,3,0,12,2,539.6440040000016,540.6417768000392,540.6417768000392,540.6417768000392,540.6417768000392,540.6750975999748,541.6440279999515,541.6440279999515,c,1,0.512707999907434,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,3,1,13,0,542.1776283000363,543.175089300028,543.175089300028,543.175089300028,543.175089300028,543.1938380999491,544.191465400043,544.191465400043,x,1,0.5130060999654233,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,3,2,14,2,544.727765699965,545.741748600034,545.741748600034,545.741748600034,545.741748600034,545.741748600034,546.7425757999299,546.7425757999299,c,1,0.3988060000119731,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,3,3,15,2,547.1607043000404,548.1747189000016,548.1747189000016,548.1747189000016,548.1747189000016,548.1747189000016,549.1748177999398,549.1748177999398,c,1,0.4705312999431044,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,4,0,16,0,549.6771593999583,550.6915109000402,550.6915109000402,550.6915109000402,550.6915109000402,550.6915109000402,551.6753368999343,551.6753368999343,x,1,0.5058353999629617,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,4,1,17,1,552.2275317999301,553.2414899000432,553.2414899000432,553.2414899000432,553.2414899000432,553.2414899000432,554.2582316999324,554.2582316999324,v,1,0.4907921999692917,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,4,2,18,3,554.7938341000117,555.7919124999316,555.7919124999316,555.7919124999316,555.7919124999316,555.8105618000263,556.8081284000073,556.8081284000073,z,1,0.40722119994461536,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,4,3,19,1,557.2437561999541,558.2589339000406,558.2589339000406,558.2589339000406,558.2589339000406,558.2589339000406,559.2583798000123,559.2583798000123,v,1,0.4437279000412673,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,5,0,20,0,559.7414957999717,560.7414024999598,560.7414024999598,560.7414024999598,560.7414024999598,560.7605090000434,561.7412190999603,561.7412190999603,x,1,0.37885540002025664,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,5,1,21,1,562.163504099939,563.158967699972,563.158967699972,563.158967699972,563.158967699972,563.1785721000051,564.1581878999714,564.1581878999714,v,1,0.5024729000870138,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,5,2,22,2,564.7105295000365,565.7081142000388,565.7081142000388,565.7081142000388,565.7081142000388,565.7273750000168,566.7278719999595,566.7278719999595,c,1,0.30819730006624013,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,5,3,23,3,567.074742399971,568.0747436999809,568.0747436999809,568.0747436999809,568.0747436999809,568.0942593000364,569.0746294000419,569.0746294000419,z,1,0.40265619999263436,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,6,0,24,0,569.5268891999731,570.526849100017,570.526849100017,570.526849100017,570.526849100017,570.526849100017,571.5418237999547,571.5418237999547,x,1,0.366545099997893,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,6,1,25,0,571.9270868999884,572.9413902999368,572.9413902999368,572.9413902999368,572.9413902999368,572.9413902999368,573.9579364999663,573.9579364999663,x,1,0.4578580000670627,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,6,2,26,3,574.4437773999525,575.4580245999387,575.4580245999387,575.4580245999387,575.4580245999387,575.4580245999387,576.4580487000057,576.4580487000057,z,1,0.4906110999872908,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,6,3,27,3,576.9941491000354,578.0078411999857,578.0078411999857,578.0078411999857,578.0078411999857,578.0078411999857,579.0243590000318,579.0243590000318,z,1,0.4994305999716744,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,7,0,28,0,579.557924099965,580.5578501999844,580.5578501999844,580.5578501999844,580.5578501999844,580.5770746000344,581.5439686999889,581.5439686999889,x,1,0.5704320999793708,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,7,1,29,0,582.1437033000402,583.1411631000228,583.1411631000228,583.1411631000228,583.1411631000228,583.1804092000239,584.1587760000257,584.1587760000257,x,1,0.4687328999862075,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,7,2,30,0,584.6744203999406,585.6745614999672,585.6745614999672,585.6745614999672,585.6745614999672,585.693672799971,586.6745959999971,586.6745959999971,x,1,0.3529608000535518,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,7,3,31,2,587.0603450000053,588.0581521999557,588.0581521999557,588.0581521999557,588.0581521999557,588.0769260999514,589.0746310999384,589.0746310999384,c,1,0.38869439996778965,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,8,0,32,3,589.5101868000347,590.5079094000394,590.5079094000394,590.5079094000394,590.5079094000394,590.5268384999363,591.5244210000383,591.5244210000383,z,1,0.43534249998629093,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,8,1,33,1,591.9933993000304,592.9910718000028,592.9910718000028,592.9910718000028,592.9910718000028,593.0102788000368,593.9916547000175,593.9916547000175,v,1,0.5163157000206411,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,8,2,34,1,594.5268892999738,595.5411837999709,595.5411837999709,595.5411837999709,595.5411837999709,595.5411837999709,596.5418676999398,596.5418676999398,v,1,0.47946049994789064,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,8,3,35,2,597.0438474999974,598.0410699000349,598.0410699000349,598.0410699000349,598.0410699000349,598.0748056999873,599.0776773999678,599.0776773999678,c,1,0.33809209999162704,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,9,0,36,3,599.460112300003,600.4743527999381,600.4743527999381,600.4743527999381,600.4743527999381,600.4743527999381,601.457742700004,601.457742700004,z,1,0.5257146999938414,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,9,1,37,2,602.0103690000251,603.0081986000296,603.0081986000296,603.0081986000296,603.0081986000296,603.0268906999845,604.0107202000218,604.0107202000218,c,1,0.46569979994092137,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,9,2,38,1,604.5277374000289,605.5409270999953,605.5409270999953,605.5409270999953,605.5409270999953,605.5409270999953,606.540874499944,606.540874499944,v,1,0.4242423999821767,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,9,3,39,1,607.010004999931,608.0075712000253,608.0075712000253,608.0075712000253,608.0075712000253,608.0268302999903,609.0248390999623,609.0248390999623,v,1,0.47498319996520877,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,10,0,40,0,609.5434501999989,610.5576227999991,610.5576227999991,610.5576227999991,610.5576227999991,610.5576227999991,611.5575903999852,611.5575903999852,x,1,0.5538959000259638,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,10,1,41,1,612.1434818999842,613.1410930999555,613.1410930999555,613.1410930999555,613.1410930999555,613.1599493999965,614.157399800024,614.157399800024,v,1,0.4532912999857217,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,10,2,42,1,614.6435597999953,615.6407013999997,615.6407013999997,615.6407013999997,615.6407013999997,615.6599671000149,616.657609899994,616.657609899994,v,1,0.42040970001835376,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,10,3,43,2,617.1341537999688,618.1464825000148,618.1464825000148,618.1464825000148,618.1464825000148,618.1742033000337,619.1633644000394,619.1633644000394,c,1,0.3905269999522716,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,11,0,44,3,619.5766535999719,620.5922522000037,620.5922522000037,620.5922522000037,620.5922522000037,620.5922522000037,621.5912972999504,621.5912972999504,z,1,0.6280342000536621,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,11,1,45,1,622.2438058999833,623.2573403000133,623.2573403000133,623.2573403000133,623.2573403000133,623.2573403000133,624.2742073000409,624.2742073000409,v,1,0.5513250000076368,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,11,2,46,2,624.8768498999998,625.8740727000404,625.8740727000404,625.8740727000404,625.8740727000404,625.8930728000123,626.8741656999337,626.8741656999337,c,1,0.3601646999595687,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,11,3,47,3,627.2763688999694,628.2745909999358,628.2745909999358,628.2745909999358,628.2745909999358,628.2936206000159,629.290934999939,629.290934999939,z,1,0.6980742999585345,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,12,0,48,0,630.0240963000106,631.0248002000153,631.0248002000153,631.0248002000153,631.0248002000153,631.0584153999807,632.0249069000129,632.0249069000129,x,1,0.4085637000389397,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,12,1,49,1,632.4770439999411,633.4742838999955,633.4742838999955,633.4742838999955,633.4742838999955,633.4932459000265,634.4764237999916,634.4764237999916,v,1,0.46533889998681843,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,12,2,50,1,634.9938377999933,635.9913438999793,635.9913438999793,635.9913438999793,635.9913438999793,636.0098330000183,637.0076870999765,637.0076870999765,v,1,0.5876044000033289,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,12,3,51,1,637.6267465000274,638.6245386999799,638.6245386999799,638.6245386999799,638.6245386999799,638.644042699947,639.6406443000305,639.6406443000305,v,1,0.544374099932611,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,13,0,52,3,640.2095761999954,641.2099017000291,641.2099017000291,641.2099017000291,641.2099017000291,641.2099017000291,642.2241992999334,642.2241992999334,z,1,0.600330299930647,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,13,1,53,2,642.8573318000417,643.8577195999678,643.8577195999678,643.8577195999678,643.8577195999678,643.8764812999871,644.8747569000116,644.8747569000116,c,1,0.6233356000157073,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,,,,,13,2,54,1,645.5263881999999,646.5248590999981,646.5248590999981,646.5248590999981,646.5248590999981,646.5432002999587,647.523754099966,647.523754099966,v,1,0.3745007999241352,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,13,3,55,0,647.943075499963,648.9572071000002,648.9572071000002,648.9572071000002,648.9572071000002,648.9572071000002,649.9739575999556,649.9739575999556,x,1,0.49333349999506027,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,14,0,56,3,650.5073190999683,651.5072977000382,651.5072977000382,651.5072977000382,651.5072977000382,651.526561900042,652.5077423999319,652.5077423999319,z,1,0.36767899990081787,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,14,1,57,0,652.9267746999394,653.940576700028,653.940576700028,653.940576700028,653.940576700028,653.940576700028,654.9406029999955,654.9406029999955,x,1,0.4148069000802934,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,,,,,14,2,58,3,655.3905799000058,656.3906266000122,656.3906266000122,656.3906266000122,656.3906266000122,656.4100536999758,657.3908405000111,657.3908405000111,z,1,0.6023371999617666,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,,,,,14,3,59,2,658.0238623999758,659.023741699988,659.023741699988,659.023741699988,659.023741699988,659.042944899993,660.040548000019,660.040548000019,c,1,0.47714600001927465,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,,,,,15,0,60,0,660.5596186999464,661.5738342000404,661.5738342000404,661.5738342000404,661.5738342000404,661.5738342000404,662.557561499998,662.557561499998,x,1,0.40630150004290044,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
